STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN020040900,"MADRAS MINAMBAKKAM, IN",07-12-2000,,78,85,68
IN020040900,"MADRAS MINAMBAKKAM, IN",08-12-2000,,76,85,67
IN020040900,"MADRAS MINAMBAKKAM, IN",09-12-2000,,78,,69
IN020040900,"MADRAS MINAMBAKKAM, IN",10-12-2000,,78,86,68
IN020040900,"MADRAS MINAMBAKKAM, IN",11-12-2000,,75,,
IN020040900,"MADRAS MINAMBAKKAM, IN",12-12-2000,,75,85,67
IN020040900,"MADRAS MINAMBAKKAM, IN",13-12-2000,,77,86,66
IN020040900,"MADRAS MINAMBAKKAM, IN",14-12-2000,,73,86,65
IN020040900,"MADRAS MINAMBAKKAM, IN",15-12-2000,,76,85,66
IN020040900,"MADRAS MINAMBAKKAM, IN",16-12-2000,,76,85,67
IN020040900,"MADRAS MINAMBAKKAM, IN",17-12-2000,,75,85,65
IN020040900,"MADRAS MINAMBAKKAM, IN",18-12-2000,,74,82,66
IN020040900,"MADRAS MINAMBAKKAM, IN",19-12-2000,,75,85,66
IN020040900,"MADRAS MINAMBAKKAM, IN",20-12-2000,,77,85,68
IN020040900,"MADRAS MINAMBAKKAM, IN",21-12-2000,,77,86,69
IN020040900,"MADRAS MINAMBAKKAM, IN",22-12-2000,,77,85,70
IN020040900,"MADRAS MINAMBAKKAM, IN",23-12-2000,,78,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",24-12-2000,,76,83,70
IN020040900,"MADRAS MINAMBAKKAM, IN",25-12-2000,,77,85,68
IN020040900,"MADRAS MINAMBAKKAM, IN",26-12-2000,,78,84,70
IN020040900,"MADRAS MINAMBAKKAM, IN",27-12-2000,0,79,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",28-12-2000,,76,80,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-12-2000,0.28,77,84,
IN020040900,"MADRAS MINAMBAKKAM, IN",30-12-2000,0.43,79,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",31-12-2000,0.12,78,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",01-01-2001,,78,84,73
IN020040900,"MADRAS MINAMBAKKAM, IN",02-01-2001,,78,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",03-01-2001,,77,86,71
IN020040900,"MADRAS MINAMBAKKAM, IN",04-01-2001,,77,86,70
IN020040900,"MADRAS MINAMBAKKAM, IN",05-01-2001,0,79,87,72
IN020040900,"MADRAS MINAMBAKKAM, IN",06-01-2001,,77,85,72
IN020040900,"MADRAS MINAMBAKKAM, IN",07-01-2001,0.02,78,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",08-01-2001,0,77,83,70
IN020040900,"MADRAS MINAMBAKKAM, IN",09-01-2001,0,78,82,72
IN020040900,"MADRAS MINAMBAKKAM, IN",10-01-2001,,79,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-01-2001,,77,86,68
IN020040900,"MADRAS MINAMBAKKAM, IN",12-01-2001,,78,87,70
IN020040900,"MADRAS MINAMBAKKAM, IN",13-01-2001,,75,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-01-2001,,77,86,68
IN020040900,"MADRAS MINAMBAKKAM, IN",15-01-2001,,76,87,69
IN020040900,"MADRAS MINAMBAKKAM, IN",16-01-2001,,77,86,70
IN020040900,"MADRAS MINAMBAKKAM, IN",17-01-2001,,77,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-01-2001,,79,87,70
IN020040900,"MADRAS MINAMBAKKAM, IN",19-01-2001,,79,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",20-01-2001,,76,86,67
IN020040900,"MADRAS MINAMBAKKAM, IN",21-01-2001,,76,84,66
IN020040900,"MADRAS MINAMBAKKAM, IN",22-01-2001,,78,88,71
IN020040900,"MADRAS MINAMBAKKAM, IN",23-01-2001,,80,89,73
IN020040900,"MADRAS MINAMBAKKAM, IN",24-01-2001,,81,89,74
IN020040900,"MADRAS MINAMBAKKAM, IN",25-01-2001,,79,90,72
IN020040900,"MADRAS MINAMBAKKAM, IN",26-01-2001,,78,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-01-2001,,78,86,68
IN020040900,"MADRAS MINAMBAKKAM, IN",28-01-2001,,78,87,69
IN020040900,"MADRAS MINAMBAKKAM, IN",29-01-2001,,74,84,68
IN020040900,"MADRAS MINAMBAKKAM, IN",30-01-2001,,77,87,68
IN020040900,"MADRAS MINAMBAKKAM, IN",31-01-2001,,78,87,68
IN020040900,"MADRAS MINAMBAKKAM, IN",01-02-2001,,80,89,72
IN020040900,"MADRAS MINAMBAKKAM, IN",02-02-2001,,79,88,72
IN020040900,"MADRAS MINAMBAKKAM, IN",03-02-2001,,80,89,72
IN020040900,"MADRAS MINAMBAKKAM, IN",04-02-2001,,80,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",05-02-2001,,78,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",06-02-2001,,78,92,67
IN020040900,"MADRAS MINAMBAKKAM, IN",07-02-2001,,80,93,67
IN020040900,"MADRAS MINAMBAKKAM, IN",08-02-2001,,78,90,66
IN020040900,"MADRAS MINAMBAKKAM, IN",09-02-2001,,78,93,67
IN020040900,"MADRAS MINAMBAKKAM, IN",10-02-2001,,77,94,66
IN020040900,"MADRAS MINAMBAKKAM, IN",11-02-2001,,77,94,67
IN020040900,"MADRAS MINAMBAKKAM, IN",12-02-2001,,78,89,67
IN020040900,"MADRAS MINAMBAKKAM, IN",13-02-2001,,77,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",14-02-2001,,76,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-02-2001,,79,89,68
IN020040900,"MADRAS MINAMBAKKAM, IN",16-02-2001,,78,90,69
IN020040900,"MADRAS MINAMBAKKAM, IN",17-02-2001,,79,91,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-02-2001,,81,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",19-02-2001,,83,91,75
IN020040900,"MADRAS MINAMBAKKAM, IN",20-02-2001,,82,92,73
IN020040900,"MADRAS MINAMBAKKAM, IN",21-02-2001,,83,96,74
IN020040900,"MADRAS MINAMBAKKAM, IN",22-02-2001,,81,97,74
IN020040900,"MADRAS MINAMBAKKAM, IN",23-02-2001,,83,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",24-02-2001,,81,96,72
IN020040900,"MADRAS MINAMBAKKAM, IN",25-02-2001,,84,98,73
IN020040900,"MADRAS MINAMBAKKAM, IN",26-02-2001,,83,95,74
IN020040900,"MADRAS MINAMBAKKAM, IN",27-02-2001,,85,95,76
IN020040900,"MADRAS MINAMBAKKAM, IN",28-02-2001,,82,90,73
IN020040900,"MADRAS MINAMBAKKAM, IN",01-03-2001,,81,91,73
IN020040900,"MADRAS MINAMBAKKAM, IN",02-03-2001,,80,90,71
IN020040900,"MADRAS MINAMBAKKAM, IN",03-03-2001,,82,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",04-03-2001,,80,91,72
IN020040900,"MADRAS MINAMBAKKAM, IN",05-03-2001,,80,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",06-03-2001,,80,92,72
IN020040900,"MADRAS MINAMBAKKAM, IN",07-03-2001,,80,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",08-03-2001,,82,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-03-2001,,84,92,73
IN020040900,"MADRAS MINAMBAKKAM, IN",10-03-2001,,83,93,77
IN020040900,"MADRAS MINAMBAKKAM, IN",11-03-2001,,83,94,74
IN020040900,"MADRAS MINAMBAKKAM, IN",12-03-2001,,82,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-03-2001,,82,96,73
IN020040900,"MADRAS MINAMBAKKAM, IN",14-03-2001,,82,96,73
IN020040900,"MADRAS MINAMBAKKAM, IN",15-03-2001,,82,93,72
IN020040900,"MADRAS MINAMBAKKAM, IN",16-03-2001,,81,93,71
IN020040900,"MADRAS MINAMBAKKAM, IN",17-03-2001,,85,95,72
IN020040900,"MADRAS MINAMBAKKAM, IN",18-03-2001,,81,92,72
IN020040900,"MADRAS MINAMBAKKAM, IN",19-03-2001,,82,92,72
IN020040900,"MADRAS MINAMBAKKAM, IN",20-03-2001,,83,95,74
IN020040900,"MADRAS MINAMBAKKAM, IN",21-03-2001,,84,100,76
IN020040900,"MADRAS MINAMBAKKAM, IN",22-03-2001,,84,98,79
IN020040900,"MADRAS MINAMBAKKAM, IN",23-03-2001,,86,97,78
IN020040900,"MADRAS MINAMBAKKAM, IN",24-03-2001,,85,96,78
IN020040900,"MADRAS MINAMBAKKAM, IN",25-03-2001,,87,99,79
IN020040900,"MADRAS MINAMBAKKAM, IN",26-03-2001,,85,101,82
IN020040900,"MADRAS MINAMBAKKAM, IN",27-03-2001,,86,102,80
IN020040900,"MADRAS MINAMBAKKAM, IN",28-03-2001,,87,98,80
IN020040900,"MADRAS MINAMBAKKAM, IN",29-03-2001,,87,100,80
IN020040900,"MADRAS MINAMBAKKAM, IN",30-03-2001,,89,100,80
IN020040900,"MADRAS MINAMBAKKAM, IN",31-03-2001,,89,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",01-04-2001,,87,95,79
IN020040900,"MADRAS MINAMBAKKAM, IN",02-04-2001,,87,,77
IN020040900,"MADRAS MINAMBAKKAM, IN",03-04-2001,,84,95,78
IN020040900,"MADRAS MINAMBAKKAM, IN",04-04-2001,,84,94,77
IN020040900,"MADRAS MINAMBAKKAM, IN",05-04-2001,,84,95,77
IN020040900,"MADRAS MINAMBAKKAM, IN",06-04-2001,,84,95,77
IN020040900,"MADRAS MINAMBAKKAM, IN",07-04-2001,,84,95,75
IN020040900,"MADRAS MINAMBAKKAM, IN",08-04-2001,,87,98,79
IN020040900,"MADRAS MINAMBAKKAM, IN",09-04-2001,,87,98,80
IN020040900,"MADRAS MINAMBAKKAM, IN",10-04-2001,,89,,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-04-2001,0.43,83,94,77
IN020040900,"MADRAS MINAMBAKKAM, IN",12-04-2001,1.02,81,91,73
IN020040900,"MADRAS MINAMBAKKAM, IN",13-04-2001,0.63,76,81,75
IN020040900,"MADRAS MINAMBAKKAM, IN",14-04-2001,1.3,80,,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-04-2001,0.51,84,95,74
IN020040900,"MADRAS MINAMBAKKAM, IN",16-04-2001,0,85,93,79
IN020040900,"MADRAS MINAMBAKKAM, IN",17-04-2001,,84,94,78
IN020040900,"MADRAS MINAMBAKKAM, IN",18-04-2001,,87,95,80
IN020040900,"MADRAS MINAMBAKKAM, IN",19-04-2001,,86,95,80
IN020040900,"MADRAS MINAMBAKKAM, IN",20-04-2001,,87,95,78
IN020040900,"MADRAS MINAMBAKKAM, IN",21-04-2001,,87,97,80
IN020040900,"MADRAS MINAMBAKKAM, IN",22-04-2001,,87,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",23-04-2001,,85,96,80
IN020040900,"MADRAS MINAMBAKKAM, IN",24-04-2001,,85,94,78
IN020040900,"MADRAS MINAMBAKKAM, IN",25-04-2001,,85,95,78
IN020040900,"MADRAS MINAMBAKKAM, IN",26-04-2001,,85,96,76
IN020040900,"MADRAS MINAMBAKKAM, IN",27-04-2001,,86,96,79
IN020040900,"MADRAS MINAMBAKKAM, IN",28-04-2001,,85,98,80
IN020040900,"MADRAS MINAMBAKKAM, IN",29-04-2001,,88,99,80
IN020040900,"MADRAS MINAMBAKKAM, IN",30-04-2001,,89,97,80
IN020040900,"MADRAS MINAMBAKKAM, IN",01-05-2001,,89,97,80
IN020040900,"MADRAS MINAMBAKKAM, IN",02-05-2001,,89,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",03-05-2001,,90,99,82
IN020040900,"MADRAS MINAMBAKKAM, IN",04-05-2001,,89,101,82
IN020040900,"MADRAS MINAMBAKKAM, IN",05-05-2001,,88,97,83
IN020040900,"MADRAS MINAMBAKKAM, IN",06-05-2001,,89,100,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-05-2001,0.01,87,100,78
IN020040900,"MADRAS MINAMBAKKAM, IN",08-05-2001,0,92,104,82
IN020040900,"MADRAS MINAMBAKKAM, IN",09-05-2001,,90,107,83
IN020040900,"MADRAS MINAMBAKKAM, IN",10-05-2001,,92,108,84
IN020040900,"MADRAS MINAMBAKKAM, IN",11-05-2001,,90,104,
IN020040900,"MADRAS MINAMBAKKAM, IN",12-05-2001,,91,111,84
IN020040900,"MADRAS MINAMBAKKAM, IN",13-05-2001,,96,110,83
IN020040900,"MADRAS MINAMBAKKAM, IN",14-05-2001,,91,108,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-05-2001,,92,110,83
IN020040900,"MADRAS MINAMBAKKAM, IN",16-05-2001,,94,,82
IN020040900,"MADRAS MINAMBAKKAM, IN",17-05-2001,,88,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-05-2001,,92,107,82
IN020040900,"MADRAS MINAMBAKKAM, IN",19-05-2001,,90,107,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-05-2001,0,88,104,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-05-2001,,87,102,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-05-2001,0.08,87,101,75
IN020040900,"MADRAS MINAMBAKKAM, IN",23-05-2001,0,89,101,81
IN020040900,"MADRAS MINAMBAKKAM, IN",24-05-2001,,92,104,73
IN020040900,"MADRAS MINAMBAKKAM, IN",25-05-2001,,91,103,77
IN020040900,"MADRAS MINAMBAKKAM, IN",26-05-2001,,93,106,84
IN020040900,"MADRAS MINAMBAKKAM, IN",27-05-2001,0.01,93,104,84
IN020040900,"MADRAS MINAMBAKKAM, IN",28-05-2001,0,90,103,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-05-2001,0.12,91,101,78
IN020040900,"MADRAS MINAMBAKKAM, IN",30-05-2001,0,91,102,84
IN020040900,"MADRAS MINAMBAKKAM, IN",31-05-2001,0,90,104,84
IN020040900,"MADRAS MINAMBAKKAM, IN",01-06-2001,,90,107,84
IN020040900,"MADRAS MINAMBAKKAM, IN",02-06-2001,,91,101,
IN020040900,"MADRAS MINAMBAKKAM, IN",03-06-2001,0.2,83,89,76
IN020040900,"MADRAS MINAMBAKKAM, IN",04-06-2001,0,83,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",05-06-2001,0.39,78,85,77
IN020040900,"MADRAS MINAMBAKKAM, IN",06-06-2001,0,84,93,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-06-2001,,85,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",08-06-2001,,87,99,80
IN020040900,"MADRAS MINAMBAKKAM, IN",09-06-2001,,88,101,
IN020040900,"MADRAS MINAMBAKKAM, IN",10-06-2001,,87,93,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-06-2001,,88,95,81
IN020040900,"MADRAS MINAMBAKKAM, IN",12-06-2001,0,86,96,81
IN020040900,"MADRAS MINAMBAKKAM, IN",13-06-2001,,88,95,82
IN020040900,"MADRAS MINAMBAKKAM, IN",14-06-2001,,89,97,81
IN020040900,"MADRAS MINAMBAKKAM, IN",15-06-2001,0,90,98,82
IN020040900,"MADRAS MINAMBAKKAM, IN",16-06-2001,0,89,103,81
IN020040900,"MADRAS MINAMBAKKAM, IN",17-06-2001,,90,103,82
IN020040900,"MADRAS MINAMBAKKAM, IN",18-06-2001,,90,104,84
IN020040900,"MADRAS MINAMBAKKAM, IN",19-06-2001,,91,103,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-06-2001,,89,102,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-06-2001,,87,99,79
IN020040900,"MADRAS MINAMBAKKAM, IN",22-06-2001,0.01,89,101,80
IN020040900,"MADRAS MINAMBAKKAM, IN",23-06-2001,0.12,90,103,81
IN020040900,"MADRAS MINAMBAKKAM, IN",24-06-2001,0,90,103,
IN020040900,"MADRAS MINAMBAKKAM, IN",25-06-2001,,91,104,
IN020040900,"MADRAS MINAMBAKKAM, IN",26-06-2001,,88,,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-06-2001,0.08,89,104,78
IN020040900,"MADRAS MINAMBAKKAM, IN",28-06-2001,0,88,104,82
IN020040900,"MADRAS MINAMBAKKAM, IN",29-06-2001,0,88,102,
IN020040900,"MADRAS MINAMBAKKAM, IN",30-06-2001,0.04,85,102,
IN020040900,"MADRAS MINAMBAKKAM, IN",01-07-2001,0.51,85,102,78
IN020040900,"MADRAS MINAMBAKKAM, IN",02-07-2001,0.04,87,103,
IN020040900,"MADRAS MINAMBAKKAM, IN",03-07-2001,0.04,90,102,80
IN020040900,"MADRAS MINAMBAKKAM, IN",04-07-2001,0.2,92,102,78
IN020040900,"MADRAS MINAMBAKKAM, IN",05-07-2001,0.08,92,100,80
IN020040900,"MADRAS MINAMBAKKAM, IN",06-07-2001,0,91,99,85
IN020040900,"MADRAS MINAMBAKKAM, IN",07-07-2001,,91,102,84
IN020040900,"MADRAS MINAMBAKKAM, IN",08-07-2001,0,91,101,85
IN020040900,"MADRAS MINAMBAKKAM, IN",09-07-2001,0.04,93,101,85
IN020040900,"MADRAS MINAMBAKKAM, IN",10-07-2001,0,91,103,83
IN020040900,"MADRAS MINAMBAKKAM, IN",11-07-2001,0.02,90,101,81
IN020040900,"MADRAS MINAMBAKKAM, IN",12-07-2001,0,87,103,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-07-2001,0.31,86,,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-07-2001,1.1,83,96,73
IN020040900,"MADRAS MINAMBAKKAM, IN",15-07-2001,0,84,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",16-07-2001,0.35,81,91,
IN020040900,"MADRAS MINAMBAKKAM, IN",17-07-2001,1.26,82,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",18-07-2001,0,86,97,78
IN020040900,"MADRAS MINAMBAKKAM, IN",19-07-2001,,87,98,81
IN020040900,"MADRAS MINAMBAKKAM, IN",20-07-2001,,88,98,82
IN020040900,"MADRAS MINAMBAKKAM, IN",21-07-2001,,86,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-07-2001,0.08,85,99,80
IN020040900,"MADRAS MINAMBAKKAM, IN",23-07-2001,0,87,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",24-07-2001,,88,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",25-07-2001,1.06,86,97,73
IN020040900,"MADRAS MINAMBAKKAM, IN",26-07-2001,0,87,97,80
IN020040900,"MADRAS MINAMBAKKAM, IN",27-07-2001,0,84,97,79
IN020040900,"MADRAS MINAMBAKKAM, IN",28-07-2001,,84,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-07-2001,1.89,85,96,74
IN020040900,"MADRAS MINAMBAKKAM, IN",30-07-2001,0,87,95,79
IN020040900,"MADRAS MINAMBAKKAM, IN",31-07-2001,,85,91,
IN020040900,"MADRAS MINAMBAKKAM, IN",01-08-2001,,78,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",02-08-2001,,83,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",03-08-2001,0,81,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",04-08-2001,,85,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",05-08-2001,,85,94,79
IN020040900,"MADRAS MINAMBAKKAM, IN",06-08-2001,0.04,85,95,80
IN020040900,"MADRAS MINAMBAKKAM, IN",07-08-2001,0,85,96,80
IN020040900,"MADRAS MINAMBAKKAM, IN",08-08-2001,,84,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-08-2001,,86,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",10-08-2001,,86,93,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-08-2001,0.35,81,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",12-08-2001,0.02,85,97,78
IN020040900,"MADRAS MINAMBAKKAM, IN",13-08-2001,0,85,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-08-2001,,84,91,79
IN020040900,"MADRAS MINAMBAKKAM, IN",15-08-2001,,86,98,80
IN020040900,"MADRAS MINAMBAKKAM, IN",16-08-2001,,88,98,82
IN020040900,"MADRAS MINAMBAKKAM, IN",17-08-2001,,88,95,81
IN020040900,"MADRAS MINAMBAKKAM, IN",18-08-2001,0,88,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",19-08-2001,0.02,87,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-08-2001,0,89,100,79
IN020040900,"MADRAS MINAMBAKKAM, IN",21-08-2001,,87,101,81
IN020040900,"MADRAS MINAMBAKKAM, IN",22-08-2001,,90,97,81
IN020040900,"MADRAS MINAMBAKKAM, IN",23-08-2001,,87,101,
IN020040900,"MADRAS MINAMBAKKAM, IN",24-08-2001,0.39,86,99,79
IN020040900,"MADRAS MINAMBAKKAM, IN",25-08-2001,0.03,87,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",26-08-2001,0.24,87,94,77
IN020040900,"MADRAS MINAMBAKKAM, IN",27-08-2001,0,85,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",28-08-2001,,87,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-08-2001,,85,93,79
IN020040900,"MADRAS MINAMBAKKAM, IN",30-08-2001,,88,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",31-08-2001,,86,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",01-09-2001,,86,,
IN020040900,"MADRAS MINAMBAKKAM, IN",02-09-2001,,85,100,
IN020040900,"MADRAS MINAMBAKKAM, IN",03-09-2001,,86,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",04-09-2001,,86,100,
IN020040900,"MADRAS MINAMBAKKAM, IN",05-09-2001,,86,98,76
IN020040900,"MADRAS MINAMBAKKAM, IN",06-09-2001,,86,99,80
IN020040900,"MADRAS MINAMBAKKAM, IN",07-09-2001,0.01,87,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",08-09-2001,0,86,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-09-2001,,84,97,78
IN020040900,"MADRAS MINAMBAKKAM, IN",10-09-2001,,85,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-09-2001,3.68,82,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",12-09-2001,0,84,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-09-2001,,84,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-09-2001,0.08,85,95,78
IN020040900,"MADRAS MINAMBAKKAM, IN",15-09-2001,0.04,85,95,79
IN020040900,"MADRAS MINAMBAKKAM, IN",16-09-2001,0,86,94,80
IN020040900,"MADRAS MINAMBAKKAM, IN",17-09-2001,,86,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-09-2001,0.03,85,95,77
IN020040900,"MADRAS MINAMBAKKAM, IN",19-09-2001,0,85,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-09-2001,0.24,82,94,74
IN020040900,"MADRAS MINAMBAKKAM, IN",21-09-2001,0,83,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-09-2001,,84,93,78
IN020040900,"MADRAS MINAMBAKKAM, IN",23-09-2001,,87,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",24-09-2001,,85,96,77
IN020040900,"MADRAS MINAMBAKKAM, IN",25-09-2001,0,81,93,
IN020040900,"MADRAS MINAMBAKKAM, IN",26-09-2001,0.12,82,,77
IN020040900,"MADRAS MINAMBAKKAM, IN",27-09-2001,0.39,79,83,74
IN020040900,"MADRAS MINAMBAKKAM, IN",28-09-2001,0.35,80,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-09-2001,0.04,81,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",30-09-2001,0.67,85,93,75
IN020040900,"MADRAS MINAMBAKKAM, IN",01-10-2001,0,87,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",02-10-2001,0.35,85,92,77
IN020040900,"MADRAS MINAMBAKKAM, IN",03-10-2001,0,85,95,80
IN020040900,"MADRAS MINAMBAKKAM, IN",04-10-2001,0.03,78,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",05-10-2001,1.38,80,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",06-10-2001,6.69,78,85,74
IN020040900,"MADRAS MINAMBAKKAM, IN",07-10-2001,0.47,83,92,75
IN020040900,"MADRAS MINAMBAKKAM, IN",08-10-2001,0.01,82,89,79
IN020040900,"MADRAS MINAMBAKKAM, IN",09-10-2001,0.16,84,93,
IN020040900,"MADRAS MINAMBAKKAM, IN",10-10-2001,0,84,92,79
IN020040900,"MADRAS MINAMBAKKAM, IN",11-10-2001,,86,96,78
IN020040900,"MADRAS MINAMBAKKAM, IN",12-10-2001,,84,93,78
IN020040900,"MADRAS MINAMBAKKAM, IN",13-10-2001,0.04,82,89,78
IN020040900,"MADRAS MINAMBAKKAM, IN",14-10-2001,0,81,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-10-2001,1.48,77,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",16-10-2001,2.24,79,86,72
IN020040900,"MADRAS MINAMBAKKAM, IN",17-10-2001,0,81,90,74
IN020040900,"MADRAS MINAMBAKKAM, IN",18-10-2001,0.04,81,91,77
IN020040900,"MADRAS MINAMBAKKAM, IN",19-10-2001,0,84,92,79
IN020040900,"MADRAS MINAMBAKKAM, IN",20-10-2001,,83,89,78
IN020040900,"MADRAS MINAMBAKKAM, IN",21-10-2001,,85,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",22-10-2001,,82,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",23-10-2001,0.08,78,,
IN020040900,"MADRAS MINAMBAKKAM, IN",24-10-2001,0,82,88,75
IN020040900,"MADRAS MINAMBAKKAM, IN",25-10-2001,1.89,81,89,75
IN020040900,"MADRAS MINAMBAKKAM, IN",26-10-2001,0.12,78,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-10-2001,0.55,81,91,73
IN020040900,"MADRAS MINAMBAKKAM, IN",28-10-2001,0,82,91,76
IN020040900,"MADRAS MINAMBAKKAM, IN",29-10-2001,,81,93,
IN020040900,"MADRAS MINAMBAKKAM, IN",30-10-2001,,82,94,72
IN020040900,"MADRAS MINAMBAKKAM, IN",31-10-2001,,81,92,73
IN020040900,"MADRAS MINAMBAKKAM, IN",01-11-2001,,83,89,75
IN020040900,"MADRAS MINAMBAKKAM, IN",02-11-2001,0.55,77,81,74
IN020040900,"MADRAS MINAMBAKKAM, IN",03-11-2001,0.12,78,81,75
IN020040900,"MADRAS MINAMBAKKAM, IN",04-11-2001,0.12,79,88,74
IN020040900,"MADRAS MINAMBAKKAM, IN",05-11-2001,0.91,79,88,75
IN020040900,"MADRAS MINAMBAKKAM, IN",06-11-2001,0.43,79,85,75
IN020040900,"MADRAS MINAMBAKKAM, IN",07-11-2001,0.31,78,82,74
IN020040900,"MADRAS MINAMBAKKAM, IN",08-11-2001,0.87,77,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",09-11-2001,2.44,77,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",10-11-2001,0.2,80,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",11-11-2001,0,81,90,74
IN020040900,"MADRAS MINAMBAKKAM, IN",12-11-2001,,82,89,76
IN020040900,"MADRAS MINAMBAKKAM, IN",13-11-2001,,80,89,74
IN020040900,"MADRAS MINAMBAKKAM, IN",14-11-2001,,81,88,75
IN020040900,"MADRAS MINAMBAKKAM, IN",15-11-2001,,80,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",16-11-2001,,80,88,74
